,text,dic_rounded,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin
24,RT @nlt56lorient: #2017LeDebat Seul Macron fait des propositions. S'il continue il va parvenir à convaincre Le Pen de voter pour lui ! ,1,2,2,2,1,0,1
25,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",1,2,2,2,0,0,0
26,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
27,"RT @ArthurSeguet: « elle serait prête à tout , même à se tatouer la tête de @MLP_officiel sur les fesses pour que , je lui claque très fort »… ",0,2,2,0,0,0,0
28,"RT @ArthurSeguet: « elle serait prête à tout , même à se tatouer la tête de @MLP_officiel sur les fesses pour que , je lui claque très fort »… ",0,2,2,0,0,0,0
29,Notre prof de droit nous demande d'avoir un échange civilisée avec des intervenants et pas comme deux candidats dura t un débat #2017LeDebat ,1,2,2,2,0,1,1
30,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
31,RT @meeddon_: Vous pourriez quitter votre meuf /mec Pour ses choix politiques ? #2017LeDébat #LeGrandDebat ,Nan,2,2,0,0,0,0
32,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
33,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
34,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
35,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
36,"@gblardone @blabalade #2017LeDebat ""Plus le mensonge est gros et plus il passe."" #Goebbels tiens tiens #FN ",0,0,2,0,0,1,0
37,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
38,RT @nlt56lorient: Il y a 25 ans Macron était au collège ! #2017LeDebat ,Nan,2,2,2,0,1,0
39,"RT @nlt56lorient: La réponse au terrorisme passe par l'Europe , mais malheureusement @MLP_officiel n'en veut pas ! #2017LeDebat ",0,2,2,2,0,1,0
40,"RT @nlt56lorient: #2017ledebat @MLP_officiel et l'économie , ça fait 3. ",Nan,2,2,2,1,1,0
41,RT @nlt56lorient: #2017LeDebat @MLP_officiel ne contribue pas du tout à la qualité du débat. Sa mauvaise foi est regrettable et indigne d'u… ,0,2,2,2,0,0,0
42,"RT @nlt56lorient: Macron explique la vision qu'il a de la France et du monde du21e siècle , Le Pen est dans la caricature et l'attaque perso… ",0,2,2,2,0,1,0
43,"RT @nlt56lorient: En 40"" , @EmmanuelMacron a démontré qu'il a mieux compris que @MLP_officiel ce qu'est la France ! #2017LeDebat ",1,2,2,2,0,0,0
44,"RT @nlt56lorient: #2017LeDebat en 40"" @MLP_officiel démontre qu'elle ne comprend pas les différences entre l'économie du 19e siècle et cell… ",Nan,2,2,2,0,1,0
45,"RT @nlt56lorient: Le Pen menteuse , ignorante , malhonnête face à Macron subtil , responsable , réaliste #2017LeDebat #JeVoteMacron #lependegage ",Nan,2,2,2,0,0,1
46,RT @nlt56lorient: #2017LeDebat Seul Macron fait des propositions. S'il continue il va parvenir à convaincre Le Pen de voter pour lui ! ,1,2,2,2,1,0,1
47,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
48,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
49,RT @YvesBienvenu: Point dépression.P...5ans! Je préférais #DixPourCent        #2017LeDebat #LePen #macron ,Nan,1,2,1,1,1,1
50,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
51,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
52,"RT @ArthurSeguet: « elle serait prête à tout , même à se tatouer la tête de @MLP_officiel sur les fesses pour que , je lui claque très fort »… ",0,2,2,0,0,0,0
53,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
54,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
55,"« elle serait prête à tout , même à se tatouer la tête de @MLP_officiel sur les fesses pour que , je lui claque très fort »#2017LeDebat ",0,2,2,0,0,0,0
56,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
57,"RT @antoine_jourdan: “Eh oui , monsieur Macron , c’est votre faute si Pete Doherty a annulé son concert , vous étiez ministre à l’époque !” #2… ",0,2,2,2,0,0,0
58,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
59,"#MarineEnPicardie #2017LeDebat #MacronGate Il n'y a pas de parti plus pacifiste que le #FN , #LR  ; #PS ont détruit la Libye  ; Moyen Orient. ",1,2,2,2,0,0,1
60,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
61,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
62,"RT @antoine_jourdan: “Eh oui , monsieur Macron , c’est votre faute si Pete Doherty a annulé son concert , vous étiez ministre à l’époque !” #2… ",0,2,2,2,0,0,0
63,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
64,"Trump est plus proche de Macron : jamais élu auparavant , homme d'affaires , pas d'expérience hors économie , libéral #2017ledebat ",1,2,2,2,0,1,1
65,RT @nlt56lorient: #2017LeDebat @MLP_officiel ne contribue pas du tout à la qualité du débat. Sa mauvaise foi est regrettable et indigne d'u… ,0,2,2,2,0,0,0
66,RT @nlt56lorient: #2017LeDebat Seul Macron fait des propositions. S'il continue il va parvenir à convaincre Le Pen de voter pour lui ! ,1,2,2,2,1,0,1
67,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
68,"L'allusion de Macron lorsque Le Pen a parlé d' ""Europe à la schlague""...  #2017ledebat ",Nan,2,2,0,0,0,0
69,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
70,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",1,2,2,2,0,0,0
71,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
72,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
73,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
74,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
75,"vous supportez M.Le Pen , comment l'avez-vous trouvé au débat ? #2017LeDebat #2017LePen  #Presidentielle2017 ",Nan,2,2,0,0,0,0
76,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
77,Alain ن Daily est sorti de presse!   Les unes d'aujourd'hui via @effeil53 @veroniqueop @FionaEndres #2017ledebat ,Nan,2,2,2,0,1,0
78,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
79,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
80,"RT @nlt56lorient: En 40"" , @EmmanuelMacron a démontré qu'il a mieux compris que @MLP_officiel ce qu'est la France ! #2017LeDebat ",1,2,2,2,0,0,0
81,RT @BrieucQuil: Droite / #LR qui se plaignent de la médiocrité du débat... ont-il perdu la mémoire de la comédie de la primaire? #2017LeDeb… ,0,2,2,2,0,0,1
82,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",1,2,2,2,0,0,0
83,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
84,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
85,"RT @BrieucQuil: #Macron : ""Fermeture des frontières ne sert à rien"": alors pq avoir renforcé le contrôle des frontières après les #attentat… ",0,2,2,2,1,1,0
86,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
87,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
88,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
89,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
90,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
91,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
92,"RT @Aiesha_Bonneau: Apres le ""bashing"" d'hier soir , le peuple répond. #2017LeDebat  ",Nan,2,2,2,1,0,0
93,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
94,"RT @nlt56lorient: Le Pen menteuse , ignorante , malhonnête face à Macron subtil , responsable , réaliste #2017LeDebat #JeVoteMacron #lependegage ",Nan,2,2,2,0,0,1
95,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",1,2,2,2,0,0,0
96,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
97,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
98,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
99,"Apres le ""bashing"" d'hier soir , le peuple répond. #2017LeDebat  ",Nan,2,2,2,1,0,0
100,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
101,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
102,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
103,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
104,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
105,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
106,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
107,#2017LeDebat Finalement le seul vrai problème de #Macron c'est de justifier la politique de Hollande ? ,0,1,2,1,1,0,1
108,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
109,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
110,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
111,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
112,"RT @nanette3_6: ""Mme Lepen , la France mérite mieux que vous!"" @EmmanuelMacron  #2017LeDebat ",1,1,2,1,1,1,1
113,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
114,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
115,"RT @nlt56lorient: #2017LeDebat en 40"" @MLP_officiel démontre qu'elle ne comprend pas les différences entre l'économie du 19e siècle et cell… ",Nan,2,2,2,0,1,0
116,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
117,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
118,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
119,RT @nlt56lorient: #2017LeDebat @MLP_officiel ne contribue pas du tout à la qualité du débat. Sa mauvaise foi est regrettable et indigne d'u… ,0,2,2,2,0,0,0
120,"RT @nlt56lorient: En 40"" , @EmmanuelMacron a démontré qu'il a mieux compris que @MLP_officiel ce qu'est la France ! #2017LeDebat ",1,2,2,2,0,0,0
121,"RT @nlt56lorient: La réponse au terrorisme passe par l'Europe , mais malheureusement @MLP_officiel n'en veut pas ! #2017LeDebat ",0,2,2,2,0,1,0
122,RT @fraj_56: #Macron c'est le mec qui vient de sortir du collège et qui veut gouverner notre pays. #2017LeDebat ,Nan,2,2,2,0,1,0
123,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
124,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
125,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
126,The latest architecture positive!   Thanks to @MakeArchitects #2017ledebat ,1,2,2,2,0,0,1
127,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",Nan,2,2,2,1,1,1
128,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
129,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
130,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
131,RT @elpocojojo: URGENT :Cherche proposition concrète de marine Le Pen dans le #2017LeDebat ,Nan,2,2,2,0,1,0
132,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
133,URGENT :Cherche proposition concrète de marine Le Pen dans le #2017LeDebat ,Nan,2,2,2,0,1,0
134,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
135,The latest The maiteoberle Daily!   Thanks to @pylvain @fredericg #2017ledebat #abonnés ,Nan,2,2,2,0,0,1
136,"RT @nlt56lorient: #2017LeDebat en 40"" @MLP_officiel démontre qu'elle ne comprend pas les différences entre l'économie du 19e siècle et cell… ",Nan,2,2,2,0,1,0
137,RT @nlt56lorient: #2017LeDebat Seul Macron fait des propositions. S'il continue il va parvenir à convaincre Le Pen de voter pour lui ! ,1,2,2,2,1,0,1
138,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
139,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
140,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
141,"RT @BrieucQuil: #Macron : ""Fermeture des frontières ne sert à rien"": alors pq avoir renforcé le contrôle des frontières après les #attentat… ",0,2,2,2,1,1,0
142,"RT @nlt56lorient: #2017LeDebat en 40"" @MLP_officiel démontre qu'elle ne comprend pas les différences entre l'économie du 19e siècle et cell… ",Nan,2,2,2,0,1,0
143,"RT @nlt56lorient: En 40"" , @EmmanuelMacron a démontré qu'il a mieux compris que @MLP_officiel ce qu'est la France ! #2017LeDebat ",1,2,2,2,0,0,0
144,RT @nlt56lorient: #2017LeDebat Seul Macron fait des propositions. S'il continue il va parvenir à convaincre Le Pen de voter pour lui ! ,1,2,2,2,1,0,1
145,"RT @nlt56lorient: Le Pen menteuse , ignorante , malhonnête face à Macron subtil , responsable , réaliste #2017LeDebat #JeVoteMacron #lependegage ",Nan,2,2,2,0,0,1
146,RT @nlt56lorient: #2017LeDebat Seul Macron fait des propositions. S'il continue il va parvenir à convaincre Le Pen de voter pour lui ! ,1,2,2,2,1,0,1
147,RT @CdeLagarde: #Macron qui évoque les voyous qui ne portent pas leur ceinture ?Et si on sanctionnait les voyous qui bloquent l'autoroute… ,Nan,2,2,2,0,1,0
148,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
149,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",1,2,2,2,0,0,0
150,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
151,RT @nlt56lorient: #2017LeDebat Seul Macron fait des propositions. S'il continue il va parvenir à convaincre Le Pen de voter pour lui ! ,1,2,2,2,1,0,1
152,"RT @nlt56lorient: Le Pen menteuse , ignorante , malhonnête face à Macron subtil , responsable , réaliste #2017LeDebat #JeVoteMacron #lependegage ",Nan,2,2,2,0,0,1
153,Quand t'essayes de faire un peu de veille sur Twitter ce matin mais qu'en fait non #2017LeDebat ,0,2,2,0,0,0,0
154,"RT @nlt56lorient: Le Pen menteuse , ignorante , malhonnête face à Macron subtil , responsable , réaliste #2017LeDebat #JeVoteMacron #lependegage ",Nan,2,2,2,0,0,1
155,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
156,RT @Henvoaz: Apres ce débat infernal seul et unique constat : ne comptons plus sur la France et ses racailles d'élites pour nous aider. #20… ,0,2,2,1,1,0,1
157,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
158,Apres ce débat infernal seul et unique constat : ne comptons plus sur la France et ses racailles d'élites pour nous aider. #2017LeDebat ,0,2,2,1,1,0,1
159,RT @Kylian_C22: Je veux l'asile politique 😓#2017LeDébat ,Nan,2,2,2,1,1,1
160,RT @nlt56lorient: Il y a 25 ans Macron était au collège ! #2017LeDebat ,Nan,2,2,2,0,1,0
161,"RT @nlt56lorient: Le Pen menteuse , ignorante , malhonnête face à Macron subtil , responsable , réaliste #2017LeDebat #JeVoteMacron #lependegage ",Nan,2,2,2,0,0,1
162,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
163,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
164,RT @nlt56lorient: #2017LeDebat Seul Macron fait des propositions. S'il continue il va parvenir à convaincre Le Pen de voter pour lui ! ,1,2,2,2,1,0,1
165,RT @nlt56lorient: #2017LeDebat @MLP_officiel ne contribue pas du tout à la qualité du débat. Sa mauvaise foi est regrettable et indigne d'u… ,0,2,2,2,0,0,0
166,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
167,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
168,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
169,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
170,"Maxime MARAIS , le Journal is out!   Stories via @Tymaou7 @AntoineDoyen @Mathy_Mimie #2017ledebat #total ",Nan,2,2,2,0,1,1
171,"RT @nlt56lorient: Le Pen menteuse , ignorante , malhonnête face à Macron subtil , responsable , réaliste #2017LeDebat #JeVoteMacron #lependegage ",Nan,2,2,2,0,0,1
172,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
173,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
174,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
175,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",1,2,2,2,0,1,0
176,"RT @citoyen56: #SFR #2017LeDebat et puis ce matin j'entends une interview des ouvriers de #Whirlpool sur RTL ""#Macron il ment"" ...  ",0,2,2,2,0,0,1
177,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,1,2,2,2,0,0,0
178,"RT @citoyen56: #SFR #2017LeDebat et puis ce matin j'entends une interview des ouvriers de #Whirlpool sur RTL ""#Macron il ment"" ...  ",0,2,2,2,0,0,1
179,The latest architecture positive!   Thanks to @mattyhick @PassiveHouseBB @AlexisBraud #architecture #2017ledebat ,1,2,2,2,0,0,1
180,The latest JTs'twitjournal !   Thanks to @SoAnn @PassivhausPlus #2017ledebat #architecture ,Nan,2,2,2,0,0,1
181,#LEPEN #2017LeDebat elle avait un seul mot à la bouche L'ÉCU L'ÉCU L'ÉCU .... Un fantasme avoué mais pas pardonné... ,0,2,2,0,1,1,1
182,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",1,2,2,2,0,0,0
183,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",Nan,2,2,2,1,1,1
184,RT @CdeLagarde: #Macron semble être en difficulté sur ses soutiens de l'UOIF.#2017LeDebat  ,0,2,2,2,0,1,0
