,Unnamed: 0,text,dic_rounded,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate
24,24,"RT @JFCros: Marine Le Pen ""a manqué de hauteur"" , selon Jean-Marie Le Pen... Et Dieu sait s'il a l'oeil !!! #LePen #2017LeDébat  ",0,2,2,0,0,0,0,"Marine Le Pen,#LePen",LePen
25,25,"RT @JFCros: Marine Le Pen ""a manqué de hauteur"" , selon Jean-Marie Le Pen... Et Dieu sait s'il a l'oeil !!! #LePen #2017LeDébat  ",0,2,2,0,0,0,0,"Marine Le Pen,#LePen",LePen
26,26,"Marine Le Pen ""a manqué de hauteur"" , selon Jean-Marie Le Pen... Et Dieu sait s'il a l'oeil !!! #LePen #2017LeDébat  ",0,2,2,0,0,0,0,"Marine Le Pen,#LePen",LePen
27,27,RT @olivedac: La carte blanche de MLP : descendre le programme de Macron... et dire qu'il y a des gens qui vont voter pour le vide sidérale… ,0,2,2,2,0,0,0,"MLP,Macron",Macron
28,28,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
29,29,"RT @LucssOFFICIEL: C'est d'un ridicule ce débat. Personne s'écoute , Personne. T'as 2 lions qui rugissent et 2 canard qui comptent les point… ",0,0,2,2,0,0,0,Personne,None
30,30,C moi ou les médias essayent de manipuler les #legislatives2017 à présent? #SansMoiLe7Mai #2017LeDebat #insoumis ,0,2,2,2,0,1,0,None,None
31,31,#2017LeDebat Les électeurs de #Macron  ,Nan,2,2,2,0,0,1,#Macron,Macron
32,32,#2017LeDebat...mdddrrr. ....je ne voterai pas le pen pour autant... ,Nan,2,2,2,1,1,1,None,None
33,33,"RT @LucssOFFICIEL: C'est d'un ridicule ce débat. Personne s'écoute , Personne. T'as 2 lions qui rugissent et 2 canard qui comptent les point… ",0,0,2,2,0,0,0,Personne,None
34,34,RT @A_Muharrem87: Poutout il est caché sous la table  #2017LeDebat ,Nan,2,2,2,0,0,1,Poutout,None
35,35,RT @G_legban: Regarder le #2017LeDebat en replay parce qu'on l'a manqué. Ouais effectivement elle est passionnante ma vie 😐😐 ,0,2,2,2,0,1,0,None,None
36,36,RT @G_legban: Regarder le #2017LeDebat en replay parce qu'on l'a manqué. Ouais effectivement elle est passionnante ma vie 😐😐 ,0,2,2,2,0,1,0,None,None
37,37,COMME UN OURAGAN QUI PASSAIT SUR MOI #2017LeDébat ,Nan,2,2,2,1,1,0,None,None
38,38,"RT @zdricpx: L'éducation , on te traite ça en 4 min chrono et deux coups de cuiller à pot... c'est tellement simple! #2017LeDebat #LeVideSid… ",Nan,2,2,2,0,0,0,None,None
39,39,RT @zdricpx: J'ai loupé les deux premières minutes du #2017LeDebat mais je crois qu'on a réglé le pb du dérèglement climatique vu qu'on n'e… ,Nan,2,2,2,0,1,0,None,None
40,40,RT @DiezThomas: Macron après 8 minutes de débat #2017LeDebat ,Nan,2,2,2,0,0,1,Macron,Macron
41,41,"Le pire dans tout ça , c'est que ceux qui votent déjà pour elle , l'ont trouvée aveuglément formidable. #2017LeDebat ",0,2,2,0,0,0,0,None,None
42,42,Breaking News est sorti de presse!   #2017ledebat #macron ,Nan,2,2,2,0,0,1,"Breaking News,#macron",Macron
43,43,Regarder le #2017LeDebat en replay parce qu'on l'a manqué. Ouais effectivement elle est passionnante ma vie 😐😐 ,0,2,2,2,0,1,0,None,None
44,44,"Marine le pen bien au dessus , macron stresse sur certains sujet bien trop voyant , macron n'a rien d'un président  #2017LeDebat ",0,1,2,1,1,1,0,Marine,LePen
45,45,"RT @martine_V87: J'en ai marre ,J'veux rentrer  #2017LeDébat  ",Nan,2,2,2,0,0,1,None,None
46,46,RT @Ouf98228715: Ce matin on a honte #2017LeDebat et le 8 Mai on dira j'ai pas voté pour ça ,0,0,2,2,0,0,0,None,None
47,47,RT @Ouf98228715: Un jour on dira au cancre de la classe ton niveau est celui de #2017LeDebat pauvre pays!! ,Nan,2,2,2,0,0,0,None,None
48,48,"Macron a l'habitude de parler en chiffre , il voit la France Comme une salle de marché , la France il faut aider les PME#2017LeDebat ",1,2,2,2,0,1,0,Macron,Macron
49,49,"""Ce débat n'a jamais eu lieeeeu ! Nous sommes dans la matriiiiice !"" 

#2017LeDebat #LeGrandDebat #lepen2017 #macron  ",Nan,2,2,2,0,0,0,"#lepen2017,#macron",None
50,50,"RT @MNo_Robert: ""on arrête toutes les associations sportives , sociales , culturelles...' Des nids à radicaux , c'est prouvé !!!#2017LeDebat E… ",0,2,2,0,0,0,0,None,None
51,51,"RT @RafikOvO: Le débat j'ai l'impression c'est Voldemort contre Harry Potter 
#2017LeDébat ",0,2,2,2,0,0,0,"Voldemort,Harry Potter",None
52,52,"La présidence de l'@unilim appelle ce matin  ""à faire barrage à l’extrême droite"" #2017LeDebat ",Nan,2,2,2,0,1,0,None,None
53,53,RT @emifan87: #2017LeDebat #LePen a montré le vrai visage du #FN 💩💩 ,Nan,0,2,0,0,0,0,#LePen,LePen
54,54,"Le néant et le déni de la réalité de #MLP2017 au cours du #2017LeDébat
est inconcevable à ce niveau donc…  ",0,0,2,2,0,0,1,None,None
55,55,RT @yabienduyavoir: Macron face aux attaques de lepen #2017LeDebat ,0,2,2,2,0,0,1,Macron,Macron
56,56,#2017LeDebat #LePen a montré le vrai visage du #FN 💩💩 ,Nan,0,2,0,0,0,0,#LePen,LePen
57,57,"RT @JFCros: Canabis , aligot ou chouchen..? Je m'interroge... #2017leDebat #MLP  ",Nan,2,2,2,0,0,1,Canabis,None
58,58,"RT @JFCros: Canabis , aligot ou chouchen..? Je m'interroge... #2017leDebat #MLP  ",Nan,2,2,2,0,0,1,Canabis,None
59,59,Macron face aux attaques de lepen #2017LeDebat ,0,2,2,2,0,0,1,Macron,Macron
60,60,"RT @ALetmeDream: #2017LeDebat : Marine LePen =
Mensonge sur mensonge et aucun plan concret et réaliste ",0,2,2,2,0,0,0,"Marine,Mensonge",LePen
61,61,"#2017LeDebat : Marine LePen =
Mensonge sur mensonge et aucun plan concret et réaliste ",0,2,2,2,0,0,0,"Marine,Mensonge",LePen
62,62,"Canabis , aligot ou chouchen..? Je m'interroge... #2017leDebat #MLP  ",Nan,2,2,2,0,0,1,Canabis,None
63,63,"""On est pas sorti avec ces deux cons"" #2017LeDebat  ",0,2,2,2,0,1,1,None,None
64,64,"RT @LucssOFFICIEL: C'est d'un ridicule ce débat. Personne s'écoute , Personne. T'as 2 lions qui rugissent et 2 canard qui comptent les point… ",0,0,2,2,0,0,0,Personne,None
65,65,RT @HashtagValentin: J'V CASSER MA TÉLÉ LES GARS SI ELLE ARRÊTE PAS DE FAIRE SA BELLE L'AUTRE TROLL LÀ #2017LeDebat ,Nan,2,1,0,0,1,0,"CASSER MA,AUTRE",None
66,66,"RT @DiezThomas: Allez on boit à chaque fois que Macron dit ""bétise"" #2017LeDebat ",Nan,2,2,2,1,1,1,None,None
67,67,RT @DiezThomas: Macron après 8 minutes de débat #2017LeDebat ,Nan,2,2,2,0,0,1,Macron,Macron
68,68,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
69,69,#2017ledébat ,Nan,2,2,2,0,0,1,None,None
70,70,RT @ZeClint: le niveau de @MLP_officiel en dit long sur elle mais aussi beaucoup sur la clique qui l'entoure ... infoutue d'être préparé #2… ,0,0,2,1,0,0,1,None,None
71,71,"RT @BIDUDessinateur: Boire une gorgée de cidre à chaque fois que MLP dit ""immigration"",""danger"" et ""islamistes"" , et finir en coma éthyliqu… ",0,2,2,2,1,1,1,None,None
72,72,#2017LeDébat Lepen évite les questions comme quand on parle de @Benzema a Didier Deschamps ,Nan,2,2,0,0,0,0,Didier Deschamps,None
73,73,"RT @VMarendat: Je ne doute pas.Mon vote sera franc.Je choisis le rassemblemt ,la vérité ,la compétence ,le progressisme ,l'humanisme #JeVoteMac… ",0,2,2,2,1,0,1,None,None
74,74,"J'hésite entre la Soupe aux Choux , Alien le retour ou E.T... #2017LeDebat #MLP  #MarineLaPerchée

 ",Nan,2,2,2,0,0,1,#MarineLaPerchée,LePen
75,75,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
76,76,"RT @JFCros: Sur @RTLFrance , @JLBorloo : ""hier soir , @MLP_officiel s'est désarticulée et a choisi l'invective..."" #2017LeDebat ",Nan,2,2,2,1,0,0,None,None
77,77,"Je ne doute pas.Mon vote sera franc.Je choisis le rassemblemt ,la vérité ,la compétence ,le progressisme ,l'humanisme #JeVoteMacron #2017LeDebat ",0,2,2,2,1,0,1,#JeVoteMacron,Macron
78,78,#AuNomDuPeuple !? Avec ce qu'on a entendu hier soir ???? C'est une blague !? #2017LeDebat Marine s'est chié dessus ... sans aucun doute ! ,Nan,0,0,2,0,0,0,None,None
79,79,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
80,80,Ce matin on a honte #2017LeDebat et le 8 Mai on dira j'ai pas voté pour ça ,0,0,2,2,0,0,0,None,None
81,81,"Sur @RTLFrance , @JLBorloo : ""hier soir , @MLP_officiel s'est désarticulée et a choisi l'invective..."" #2017LeDebat ",Nan,2,2,2,1,0,0,None,None
82,82,RT @BIDUDessinateur: #2017LeDebat Ce débat vole tellement bas qu'il passe entre les jambes de Valbuena... . ,0,2,2,2,0,1,0,Valbuena,None
83,83,"RT @RobinLass: C'est pas elle qui me fait peur , c'est les millions de gens qui ont et vont voter pour elle! C'est flippant !PRENEZ CONSCIEN… ",0,2,2,2,0,0,0,CONSCIEN,None
84,84,"RT @Tyca65: Macron nous fait du Chevalier et Laspales : certains ont essayé , ils ont eu des problèmes #2017LeDébat ",0,2,2,2,0,0,0,Macron,Macron
85,85,#2017LeDebat Alors les #editocrates? Votre scénario se déroule comme prévu? Ah y'a encore les #legislatives2017 ! Dur avec #FranceInsoumise ,1,2,2,2,1,1,0,None,None
86,86,Tout va bien pour le monde de la finance et du fascisme. Alors les #donneursdeleçon oubliez ceux qui ne voteront pa… ,Nan,2,2,2,1,1,1,None,None
87,87,"RT @LucssOFFICIEL: C'est d'un ridicule ce débat. Personne s'écoute , Personne. T'as 2 lions qui rugissent et 2 canard qui comptent les point… ",0,0,2,2,0,0,0,Personne,None
88,88,"RT @BIDUDessinateur: Vu le vide dans les propos de Le Pen ce soir , la NASA prévoit actuellement d'y envoyer une station spatiale. #2017LeDé… ",0,2,2,2,0,1,0,None,None
89,89,RT @axelledsbds: elle est bien méprisante.. #2017LeDebat ,Nan,2,2,1,1,1,1,None,None
90,90,Un jour on dira au cancre de la classe ton niveau est celui de #2017LeDebat pauvre pays!! ,Nan,2,2,2,0,0,0,None,None
91,91,Après le #2017LeDebat on saura ce qu'on aura pas. Alors ça donne envie de voter pour qui? #legislativesFI avec le p… ,Nan,2,2,2,1,1,1,None,None
92,92,RT @KarimDjellali: Et toi le petit chien à sa mémère tu veux appliquer le vernis sur les pieds de maman en les léchant ? #2017LeDébat ,0,1,2,1,1,1,1,None,None
93,93,"RT @zdricpx: L'éducation , on te traite ça en 4 min chrono et deux coups de cuiller à pot... c'est tellement simple! #2017LeDebat #LeVideSid… ",Nan,2,2,2,0,0,0,None,None
94,94,"RT @zdricpx: MLP fait la preuve de son indigence intellectuelle , du vide absolu de son projet. Elle fait du grand guignol en permanence. #2… ",Nan,2,2,2,0,0,0,MLP,None
95,95,RT @BIDUDessinateur: #2017LeDebat Ce débat vole tellement bas qu'il passe entre les jambes de Valbuena... . ,0,2,2,2,0,1,0,Valbuena,None
96,96,RT @BIDUDessinateur: Même Canal + la samedi soir en crypté était plus clair que le programme de Marine Le Pen ce soir #2017LeDebat ,1,2,2,2,1,0,0,Marine Le Pen,LePen
97,97,RT @LeyGuillaume: #2017LeDébat Un débat décevant et réduit à des critiques de la part de Madame Le Pen envers Monsieur Macron. ,0,2,2,2,0,1,0,"Madame Le Pen,Monsieur Macron",None
98,98,RT @ZeClint: le niveau de @MLP_officiel en dit long sur elle mais aussi beaucoup sur la clique qui l'entoure ... infoutue d'être préparé #2… ,0,0,2,1,0,0,1,None,None
99,99,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
100,100,"RT @JFCros: Après #2017LeDebat , ça ne vous rappelle personne ? 
#LePen #Bonemine #Macron  ",Nan,2,2,2,0,0,0,"#LePen,#Macron",None
101,101,RT @ZeClint: c'est vrai que quitte a choisir j'aurais préféré le libéralisme de @FrancoisFillon contre le communisme de @JLMelenchon #2017L… ,Nan,1,2,1,1,1,1,None,None
102,102,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
103,103,#2017LeDebat ,Nan,2,2,2,0,0,1,None,None
104,104,#2017LeDebat ,Nan,2,2,2,0,0,1,None,None
105,105,RT @AliciaSunset: Oh putain de merde ! On a perdu Marine! 😨 #2017LeDebat #malaise ,0,0,2,0,0,0,0,Marine,LePen
106,106,Oh putain de merde ! On a perdu Marine! 😨 #2017LeDebat #malaise ,0,0,2,0,0,0,0,Marine,LePen
107,107,Quelqu'un sait pour des documents sur #Macron qui ont fuité ? #SansMoiLe7Mai #LeGrandDebat #2017LeDebat… ,0,2,2,0,1,0,0,#Macron,Macron
108,108,#Macron se bat pour 1 emploi fictif: Président. Une responsable de la commission de Bruxelles le dit #2017LeDebat  ,0,2,2,2,1,0,1,"Bruxelles,#Macron",Macron
109,109,C'est MLP qui fuit les arabes #2017LeDebat ,Nan,2,2,2,0,0,0,MLP,None
110,110,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
111,111,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
112,112,RT @VictorGuilbert1: Ce débat à mis en lumière l'incompétence et l'incohérence de MLP et de son programme... Face au programme de @Emmanuel… ,Nan,2,2,2,0,1,0,MLP,None
113,113,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
114,114,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
115,115,"RT @valentingayerie: ""On transforme l'euro en monnaie commune"" 

@MLP_officiel 3 ans d'économie et je n'ai aucune idée de ce que vous racon… ",Nan,2,2,2,1,1,1,None,None
116,116,RT @BIDUDessinateur: #2017LeDebat Ce débat vole tellement bas qu'il passe entre les jambes de Valbuena... . ,0,2,2,2,0,1,0,Valbuena,None
117,117,C'est l'hôpital qui se fout de la charité!! #2017LeDebat ,Nan,2,2,2,0,0,0,None,None
118,118,"Déjà , à 14ans , il était responsable du chômage en France! #2017LeDebat  ",0,2,2,2,0,1,1,France,None
119,119,"RT @CognardValentin: ""Ce que vous proposez , c'est de la poudre de Perlimpinpin Madame Lepen"" #EmmanuelMacron Pendant le #2017LeDebat ",Nan,2,2,2,0,0,0,"Perlimpinpin Madame,#EmmanuelMacron",Macron
120,120,Pauvre France ... #2017LeDebat #Debat2017 #GrandDebat ,Nan,2,2,2,0,1,1,Pauvre France,None
121,121,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
122,122,RT @VictorGuilbert1: Ce débat à mis en lumière l'incompétence et l'incohérence de MLP et de son programme... Face au programme de @Emmanuel… ,Nan,2,2,2,0,1,0,MLP,None
123,123,RT @VictorGuilbert1: Ce débat à mis en lumière l'incompétence et l'incohérence de MLP et de son programme... Face au programme de @Emmanuel… ,Nan,2,2,2,0,1,0,MLP,None
124,124,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
125,125,RT @VictorGuilbert1: Ce débat à mis en lumière l'incompétence et l'incohérence de MLP et de son programme... Face au programme de @Emmanuel… ,Nan,2,2,2,0,1,0,MLP,None
126,126,Marion Maréchal Lepen réfléchissant à comment profiter de la déroute de sa tante foldingo #2017LeDébat ,1,2,2,2,0,0,0,Marion Maréchal,None
127,127,RT @VictorGuilbert1: Ce débat à mis en lumière l'incompétence et l'incohérence de MLP et de son programme... Face au programme de @Emmanuel… ,Nan,2,2,2,0,1,0,MLP,None
128,128,RT @Antoin_LTh: Marine Le Pen qui écoute @EmmanuelMacron parler économie... #2017LeDébat #JeVoteMacron ,Nan,2,2,0,0,1,0,"Marine Le Pen,#JeVoteMacron",None
129,129,Ce débat à mis en lumière l'incompétence et l'incohérence de MLP et de son programme... Face au programme de @EmmanuelMacron 🇫🇷#2017LeDebat ,Nan,2,2,2,0,1,0,MLP,None
130,130,RT @dias_adeline: #2017LeDebat le jour ou la BÊTISE est tombé LE PEN N AVAIT PAS DE PARAPLUIE ,0,2,2,2,0,0,1,"LE,AVAIT",None
131,131,"RT @BIDUDessinateur: Bref , le seul bon rail sur lequel avait l'air d'être Marine Le Pen ce soir , c'était celui de coke #MalaiseTv #Mediocri… ",0,1,2,1,1,1,1,Marine Le Pen,LePen
132,132,"RT @BIDUDessinateur: Bref , le seul bon rail sur lequel avait l'air d'être Marine Le Pen ce soir , c'était celui de coke #MalaiseTv #Mediocri… ",0,1,2,1,1,1,1,Marine Le Pen,LePen
133,133,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
134,134,RT @morellet_n: Les commentaires de MLP et des soutiens FN sont ahurissants : Ils vivent dans un monde parallèles #2017LeDebat ,Nan,2,2,2,0,1,0,MLP,None
135,135,"RT @BIDUDessinateur: Bref , le seul bon rail sur lequel avait l'air d'être Marine Le Pen ce soir , c'était celui de coke #MalaiseTv #Mediocri… ",0,1,2,1,1,1,1,Marine Le Pen,LePen
136,136,"Bref , le seul bon rail sur lequel avait l'air d'être Marine Le Pen ce soir , c'était celui de coke #MalaiseTv #Mediocrite #2017LeDebat ",0,1,2,1,1,1,1,Marine Le Pen,LePen
137,137,RT @ZeClint: le niveau de @MLP_officiel en dit long sur elle mais aussi beaucoup sur la clique qui l'entoure ... infoutue d'être préparé #2… ,0,0,2,1,0,0,1,None,None
138,138,RT @ZeClint: @MLP_officiel sonne creux ... @EmmanuelMacron sonne faux ... on est dans une de ces merde ... #2017LeDebat ,0,0,2,0,0,0,0,None,None
139,139,RT @ZeClint: le niveau de @MLP_officiel en dit long sur elle mais aussi beaucoup sur la clique qui l'entoure ... infoutue d'être préparé #2… ,0,0,2,1,0,0,1,None,None
140,140,RT @ZeClint: @MLP_officiel sonne creux ... @EmmanuelMacron sonne faux ... on est dans une de ces merde ... #2017LeDebat ,0,0,2,0,0,0,0,None,None
141,141,RT @ZeClint: le niveau de @MLP_officiel en dit long sur elle mais aussi beaucoup sur la clique qui l'entoure ... infoutue d'être préparé #2… ,0,0,2,1,0,0,1,None,None
142,142,@MLP_officiel sonne creux ... @EmmanuelMacron sonne faux ... on est dans une de ces merde ... #2017LeDebat ,0,0,2,0,0,0,0,None,None
143,143,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
144,144,"RT @LucssOFFICIEL: C'est d'un ridicule ce débat. Personne s'écoute , Personne. T'as 2 lions qui rugissent et 2 canard qui comptent les point… ",0,0,2,2,0,0,0,Personne,None
145,145,#2017LeDebat sur BFM les journalistes veulent que Le pen passé ou quoi !!@@! ,0,2,2,2,0,1,0,BFM,None
146,146,le niveau de @MLP_officiel en dit long sur elle mais aussi beaucoup sur la clique qui l'entoure ... infoutue d'être préparé #2017LeDebat ,0,0,2,1,0,0,1,None,None
147,147,"RT @JFCros: Après #2017LeDebat , ça ne vous rappelle personne ? 
#LePen #Bonemine #Macron  ",Nan,2,2,2,0,0,0,"#LePen,#Macron",None
148,148,RT @BIDUDessinateur: La dignité de Le Pen est comme l'écologie dans ce débat: inexistante #2017LeDébat ,1,2,2,2,1,1,0,None,None
149,149,"RT @JFCros: Je coupe... elle est odieuse... la messe était dite mais là c'est un requiem , la messe d'une morte... #2017LeDebat #LePen #Macr… ",0,2,2,2,0,0,0,#LePen,LePen
150,150,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",0,2,2,2,0,1,0,None,None
151,151,"#Philippot descend de sa chambre du 5e étage de #BFM , micro greffé dans la main pour donner son interview…  ",0,2,2,2,0,1,0,None,None
152,152,@MuadDib_1972 C'est vrai mais elle a été particulièrement affligeante et n'a pas la stature pour être présidente #2017LeDebat ,Nan,2,2,0,0,0,0,None,None
153,153,RT @JFCros: #MLP l'a dans l'écu... Elle ne vaut pas un sou ! #2017LeDebat ,Nan,2,2,2,0,1,0,None,None
154,154,#2017LeDebat le jour ou la BÊTISE est tombé LE PEN N AVAIT PAS DE PARAPLUIE ,0,2,2,2,0,0,1,"LE,AVAIT",None
155,155,"RT @Tommy_Hubt: Je suis mort c'était quoi ce ""d'accord"" la de Macron ? 😂😂😂 #2017LeDebat ",0,2,2,0,0,0,0,Macron,Macron
156,156,Les commentaires de MLP et des soutiens FN sont ahurissants : Ils vivent dans un monde parallèles #2017LeDebat ,Nan,2,2,2,0,1,0,MLP,None
157,157,#2017LeDebat qu' elle mauvaise foie!!!!le pen ,0,2,2,2,0,0,1,None,None
158,158,RT @BruCedric: bon je fait quoi....? je leur avait bien dit que le problème aurait était résolu avec juste un opinel #2017LeDebat ,1,2,2,2,1,1,0,None,None
159,159,"RT @zdricpx: Entre l'absence de cadrage du débat par les journalistes  ; le vide sidéral des prises de paroles , #2017LeDebat est à l'image d… ",0,2,2,2,0,0,0,None,None
160,160,RT @ZeClint: c'est vrai que quitte a choisir j'aurais préféré le libéralisme de @FrancoisFillon contre le communisme de @JLMelenchon #2017L… ,Nan,1,2,1,1,1,1,None,None
161,161,RT @BIDUDessinateur: Ce débat était comme un train qui déraille: C'est moche mais tu regardes sans savoir pourquoi. #2017LeDébat ,1,0,0,0,0,0,0,None,None
162,162,bon je fait quoi....? je leur avait bien dit que le problème aurait était résolu avec juste un opinel #2017LeDebat ,1,2,2,2,1,1,0,None,None
163,163,RT @JFCros: #MLP l'a dans l'écu... Elle ne vaut pas un sou ! #2017LeDebat ,Nan,2,2,2,0,1,0,None,None
