,Unnamed: 0,text,dic_rounded,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate
28,28,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
29,29,RT @pab_lowww: Ta tete en regardant le débat #2017LeDebat ,Nan,2,2,2,1,1,0,None,None
30,30,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
31,31,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
32,32,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
33,33,RT @ThoCo10: Marine le pen explose Macron  #2017LeDebat ,Nan,2,2,2,0,0,1,"Marine,Macron",None
34,34,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
35,35,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
36,36,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
37,37,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
38,38,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
39,39,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
40,40,"RT @LivetSarah: Le Pen parle de ton programme , de ce que tu proposes non? Au lieu d'enfouir Macron sous tes attaques et de fuir les questio… ",0,2,2,0,0,0,0,Macron,Macron
41,41,RT @FCousseau: Lepen parle de Macron. Macron parle de la France #2017LeDebat ,Nan,0,2,0,0,0,0,"Lepen,Macron,Macron,France",Macron
42,42,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
43,43,RT @FCousseau: Lepen parle de Macron. Macron parle de la France #2017LeDebat ,Nan,0,2,0,0,0,0,"Lepen,Macron,Macron,France",Macron
44,44,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
45,45,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
46,46,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
47,47,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
48,48,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
49,49,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
50,50,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
51,51,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
52,52,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
53,53,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
54,54,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
55,55,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
56,56,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
57,57,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
58,58,"RT @Baptiste_P0t: Quand t'as Tout mise sur le sujet "" le terrorisme et l'intégrité du territoire "" et Qu'il  tombe à l'examen #2017LeDebat… ",0,2,2,0,0,0,0,Tout,None
59,59,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
60,60,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
61,61,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
62,62,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
63,63,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
64,64,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
65,65,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
66,66,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
67,67,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
68,68,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
69,69,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
70,70,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
71,71,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
72,72,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
73,73,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
74,74,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
75,75,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
76,76,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
77,77,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
78,78,"RT @Rom__1__: Quand tu veux pas le dire , mais que ton visage le dit si bien à ta place #2017LeDebat #Presidentielle2017  ",Nan,1,2,1,1,0,0,None,None
79,79,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
80,80,"RT @Rom__1__: Quand tu veux pas le dire , mais que ton visage le dit si bien à ta place #2017LeDebat #Presidentielle2017  ",Nan,1,2,1,1,0,0,None,None
81,81,RT @Rom__1__: #MLP n'avait qu'une seule et unique réponse à toutes les questions posées! #2017LeDebat #Presidentielle2017 #FHaine @ONPCoffi… ,0,2,2,2,1,1,1,None,None
82,82,RT @Rom__1__: Quand #Macron montre à #MLP ce qu'est de la #poudredeperlimpinpin #2017LeDebat #Presidentielle2017 ,Nan,2,2,2,1,1,1,#Macron,Macron
83,83,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
84,84,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
85,85,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
86,86,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
87,87,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
88,88,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
89,89,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
90,90,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
91,91,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
92,92,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
93,93,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
94,94,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
95,95,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
96,96,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
97,97,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
98,98,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
99,99,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
100,100,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
101,101,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
102,102,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
103,103,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
104,104,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
105,105,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
106,106,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
107,107,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
108,108,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
109,109,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
110,110,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
111,111,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
112,112,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
113,113,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
114,114,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
115,115,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
116,116,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
117,117,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
118,118,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
119,119,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
120,120,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
121,121,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
122,122,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
123,123,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
124,124,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
125,125,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
126,126,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
127,127,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
128,128,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
129,129,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
130,130,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
131,131,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
132,132,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
133,133,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
134,134,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
135,135,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
136,136,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
137,137,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
138,138,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
139,139,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
140,140,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
141,141,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
142,142,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
143,143,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
144,144,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
145,145,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
146,146,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
147,147,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
148,148,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
149,149,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
150,150,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
151,151,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
152,152,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
153,153,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
154,154,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
155,155,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
156,156,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
157,157,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
158,158,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
159,159,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
160,160,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
161,161,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
162,162,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
163,163,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
164,164,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
165,165,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
166,166,RT @Pti_Dgt: #Presidentielle2017 #2017LeDebat Maintenant que MLP a montrée son vrai visage chaque %qu'elle fera dimanche sera une honte pou… ,0,0,2,0,0,0,0,None,None
167,167,RT @Phoenix_MK87: Moi quand je regarde quelqu'un a plat ventre #2017LeDebat ,0,2,2,2,1,0,0,None,None
168,168,#LePen #lepengate #2017LeDebat Maintenant que MLP a montrée son vrai visage chaque %qu'elle fera dimanche sera une… ,Nan,2,2,0,0,0,0,"#LePen,#lepengate",LePen
169,169,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
170,170,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
171,171,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
172,172,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
173,173,#Presidentielle2017 #2017LeDebat Maintenant que MLP a montrée son vrai visage chaque %qu'elle fera dimanche sera un… ,Nan,2,2,0,0,0,0,None,None
174,174,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
175,175,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
176,176,#2017LeDebat fin de campagne à vous de juger dimanche ATTENTION oublié pas que les Tocard paye plus que les favoris #onrepartpour5ans ,1,2,2,2,0,1,1,None,None
177,177,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
178,178,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
179,179,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
180,180,"RT @AndreaNeves19: Macron il monte en pression , redescend bolide #2017LeDebat ",Nan,2,2,2,0,0,1,Macron,Macron
181,181,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
182,182,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
183,183,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
184,184,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
185,185,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
186,186,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
187,187,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
188,188,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
189,189,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
190,190,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
191,191,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
192,192,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
193,193,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
194,194,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
195,195,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
196,196,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
197,197,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
198,198,RT @Pti_Dgt: #Presidentielle2017 #2017LeDebat Maintenant que MLP a montrée son vrai visage chaque %qu'elle fera dimanche sera une honte pou… ,0,0,2,0,0,0,0,None,None
199,199,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
200,200,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
201,201,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
202,202,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
203,203,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
204,204,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
205,205,#Presidentielle2017 #2017LeDebat Maintenant que MLP a montrée son vrai visage chaque %qu'elle fera dimanche sera un… ,Nan,2,2,0,0,0,0,None,None
206,206,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
207,207,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
208,208,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
209,209,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
210,210,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
211,211,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
212,212,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
213,213,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
214,214,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
215,215,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
216,216,RT @Pti_Dgt: #Presidentielle2017Cherrrrre Mme Lepen hier Vous nous avez manqué de respect ! Nous avons des valeurs que vous n'aurez JAMAIS👌… ,Nan,2,2,2,0,0,1,JAMAIS,None
217,217,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
218,218,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
219,219,#Presidentielle2017 Cette Femme n'aurait jamais dû arrivée à ce stade de la présidentielle! INCOMPÉTENCE HAINE ...🤢… ,Nan,2,2,2,0,1,0,"Cette Femme,HAINE",None
220,220,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
221,221,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
222,222,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Nan,2,2,1,0,0,1,None,None
