,Unnamed: 0,text,dic_rounded,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate
37,37,"RT @Lizerunn: Le Pen mensonges , outrance et agressivité
Macron mépris de classe , misère et casse sociale
#2017LeDebat niveau de merde
#Sans… ",0,0,2,0,0,1,0,Macron,Macron
38,38,"RT @Lizerunn: Le Pen mensonges , outrance et agressivité
Macron mépris de classe , misère et casse sociale
#2017LeDebat niveau de merde
#Sans… ",0,0,2,0,0,1,0,Macron,Macron
39,39,#2017LeDebat aux vues des  tweets faut absolument que je regarde en replay le debat ,Nan,2,2,2,0,1,0,None,None
40,40,RT @m_alvaro34: Le débat qu'on aurait dût avoir #GrandDebat #2017ledebat ,Nan,2,2,2,0,0,0,None,None
41,41,RT @m_alvaro34: Le débat qu'on aurait dût avoir #GrandDebat #2017ledebat ,Nan,2,2,2,0,0,0,None,None
42,42,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
43,43,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
44,44,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
45,45,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
46,46,RT @spread34: #2017LeDebat on va quand même voter dimanche ? Car tout m'a l'air d'avoir été programmé depuis longtemps...😉 ,0,2,2,2,0,1,0,None,None
47,47,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
48,48,#2017LeDebat on va quand même voter dimanche ? Car tout m'a l'air d'avoir été programmé depuis longtemps...😉 ,0,2,2,2,0,1,0,None,None
49,49,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
50,50,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
51,51,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
52,52,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
53,53,"RT @RevoOfficiel: HAHAHA ""Poudre de perlimpinpin ! 😂 GG @Freezze #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
54,54,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
55,55,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
56,56,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
57,57,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
58,58,"RT @ZeldaDorant: #2017LeDebat J'aimerais que désormais , nous appelions tous Marine ""La Schlague"" et Macron ""Perlimpinpin"". ",Nan,1,2,0,1,1,1,None,None
59,59,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
60,60,RT @Q_Landry: #2017LeDebat Sans la moindre ambiguïté ! Il l'a dominé sur tous les sujets 🚀🚀 plus que jamais #jevotemacron 🇫🇷 #LEDEBAT2017 h… ,0,2,2,2,0,1,0,#jevotemacron,Macron
61,61,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
62,62,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
63,63,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
64,64,"RT @Lizerunn: Pour une fois Mélenchon s'est trompé :
Le Pen n'est pas semi démente , elle est totalement débile !
 #2017ledebat ",0,2,2,2,0,1,1,None,None
65,65,RT @TheoFvd: Le FN c'est tjr la meme chose divulguer la haine a son adversaire le critiquer : mais elle ne propose aucunes mesure concrètes… ,0,0,2,0,0,0,0,None,None
66,66,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
67,67,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
68,68,"RT @Sarkoziste: Le vrai visage de l'extrême-droite : ça fait peur ! #2017LeDebat #FN #Presidentielle2017 
 ",Nan,0,2,0,0,0,0,None,None
69,69,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
70,70,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
71,71,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
72,72,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",0,2,2,2,0,1,0,None,None
73,73,RT @lorenzosalvador: C'est sérieusement @MLP_officiel qui parle du monde associatif et bénévole ? Son parti qui persécute le secours popula… ,1,2,2,0,0,0,0,None,None
74,74,@Marion_M_Le_Pen @bayrou @Villepin Ils n'ont pas de temps à perdre avec des losers #2017LeDebat ,0,2,2,2,0,0,1,None,None
75,75,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
76,76,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
77,77,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
78,78,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",0,2,2,2,0,1,0,None,None
79,79,#2017LeDébat  ,Nan,2,2,2,0,0,1,None,None
80,80,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
81,81,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
82,82,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
83,83,"RT @RevoOfficiel: HAHAHA ""Poudre de perlimpinpin ! 😂 GG @Freezze #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
84,84,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
85,85,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
86,86,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
87,87,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
88,88,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
89,89,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
90,90,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
91,91,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
92,92,"RT @Samuel_Lafont: Voilà que Macron nous explique que c'est notre faute s'il y a du terrorisme islamique sur notre sol...

#JamaisMacron #2… ",0,2,2,2,0,0,0,#JamaisMacron,Macron
93,93,"RT @Samuel_Lafont: .@ruthelkrief oublie totalement son job de journaliste et milite ouvertement pour Macron sur @BFMTV.

#JamaisMacron #201… ",0,2,2,2,0,0,1,"Macron,#JamaisMacron",Macron
94,94,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
95,95,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
96,96,RT @JeanPierreGrand: Je n'ai jamais voté FN et ça va continuer. #2017LeDebat ,Nan,2,2,2,1,1,1,None,None
97,97,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
98,98,"#2017LeDebat Macron sera notre président, il la démontré hier  ! Pas la peine de s'agiter pour rien ",0,2,2,2,0,0,0,Macron,Macron
99,99,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
100,100,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
101,101,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
102,102,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
103,103,RT @lorenzosalvador: La facho #LePen défend le retour de l'écu ! #2017LeDebat ,Nan,2,2,2,0,0,1,#LePen,LePen
104,104,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
105,105,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
106,106,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
107,107,"RT @Cerbxre: Cette photo résume le débat d'hier soir.
#2017LeDebat  ",Nan,2,2,2,1,0,0,None,None
108,108,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
109,109,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
110,110,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",0,2,2,2,0,1,0,None,None
111,111,RT @TousResistants: Les deux poussent à l’abstention. C’est dingue autant d’incompétence en 2 personnes! Qu’ils essayent la vraie vie ces g… ,Nan,2,2,2,0,0,1,None,None
112,112,"RT @ZeldaDorant: #2017LeDebat J'aimerais que désormais , nous appelions tous Marine ""La Schlague"" et Macron ""Perlimpinpin"". ",Nan,1,2,0,1,1,1,None,None
113,113,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
114,114,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
115,115,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
116,116,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
117,117,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
118,118,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
119,119,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
120,120,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
121,121,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
122,122,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
123,123,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
124,124,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
125,125,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
126,126,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
127,127,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
128,128,"RT @Lizerunn: Pour une fois Mélenchon s'est trompé :
Le Pen n'est pas semi démente , elle est totalement débile !
 #2017ledebat ",0,2,2,2,0,1,1,None,None
129,129,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
130,130,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
131,131,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
132,132,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
133,133,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
134,134,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
135,135,RT @LiugaStone: Les journalistes de #2017LeDebat on dirait les potos mal à l'aise quand un couple s'engueule dans un groupe. ,Nan,1,2,0,1,1,0,None,None
136,136,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
137,137,RT @Valplay8: Si j'étais prof et que je devais noter ce débat je dirai que Marine LePen à paraphraser et à fait un hors sujet #2017LeDebat ,Nan,2,2,2,0,0,0,Marine,LePen
138,138,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
139,139,RT @LiugaStone: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
140,140,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
141,141,#obama m'a convaincu de voter blanc au second tour #2017LeDebat #insoumis #Asterix #macron #lepen ## ,0,2,2,2,1,1,1,"#macron,#lepen",None
142,142,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
143,143,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
144,144,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
145,145,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
146,146,"RT @RevoOfficiel: HAHAHA ""Poudre de perlimpinpin ! 😂 GG @Freezze #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
147,147,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
148,148,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
149,149,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
150,150,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
151,151,RT @hugodebr: J'espère que les français ouvrent les yeux sur le danger que représente M. le Pen  @MLP_officiel #2017LeDebat #Debatpresident… ,0,2,2,2,0,1,0,None,None
152,152,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
153,153,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
154,154,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
155,155,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
156,156,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
157,157,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
158,158,"RT @mh_flo: Objectif Tune

😅😅😅
#ToutSaufMacron 

#2017LeDebat  ",Nan,2,2,2,0,0,1,"Objectif Tune,#ToutSaufMacron",Macron
159,159,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
160,160,"RT @Sarkoziste: Quand @MLP_officiel détourne les propos de #Macron pour mentir encore une fois ! #FN #2017LeDebat 
Via @lemondefr  ",0,2,2,2,1,0,1,#Macron,Macron
161,161,"#2017LeDebat le Pen elle fou vraiment la haine à sourire dès qu'elle parle. On veut qqlq qui gère la France , pas besoin des guignols. ",0,0,2,0,0,0,0,None,None
162,162,"RT @Sarkoziste: Faute d'avoir un programme crédible à exposer et à défendre , @MLP_officiel a volontairement saboté le débat 
#2017LeDebat #… ",1,2,2,2,0,0,0,Faute,None
163,163,"RT @Sarkoziste: Et un mensonge de @MLP_officiel ! #FN #2017LeDebat 
Via @lemondefr  ",0,2,2,2,0,1,1,None,None
164,164,"RT @Sarkoziste: Quand @MLP_officiel détourne les propos de #Macron pour mentir encore une fois ! #FN #2017LeDebat 
Via @lemondefr  ",0,2,2,2,1,0,1,#Macron,Macron
165,165,"RT @Sarkoziste: Inapplicable donc mensonge de @MLP_officiel ! #FN #2017LeDebat 
Via @lemondefr  ",0,2,2,2,0,1,0,None,None
166,166,"RT @Sarkoziste: Nième mensonge de @MLP_officiel ! #FN #2017LeDebat 
Via @lemondefr  ",0,2,2,2,0,1,1,Nième,None
167,167,"RT @Sarkoziste: Encore un mensonge de @MLP_officiel ! #FN #2017LeDebat 
Via @lemondefr  ",0,2,2,2,0,1,1,None,None
168,168,"RT @Sarkoziste: Et un mensonge de @MLP_officiel ! #FN #2017LeDebat 
Via @lemondefr  ",0,2,2,2,0,1,1,None,None
169,169,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Nan,2,2,2,0,0,0,Nathalie,None
170,170,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",0,2,2,2,0,1,0,None,None
171,171,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
172,172,"RT @Sarkoziste: Il a financé la campagne de @MLP_officiel alors il ne peut qu'être déçu le patriarche de la dynastie #LePen 😂😂😂😂😂
#2017LeDe… ",0,2,2,2,0,0,0,#LePen,LePen
173,173,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
174,174,RT @m_alvaro34: Le débat qu'on aurait dût avoir #GrandDebat #2017ledebat ,Nan,2,2,2,0,0,0,None,None
175,175,RT @lorenzosalvador: C'est sérieusement @MLP_officiel qui parle du monde associatif et bénévole ? Son parti qui persécute le secours popula… ,1,2,2,0,0,0,0,None,None
176,176,"RT @Lizerunn: Le Pen mensonges , outrance et agressivité
Macron mépris de classe , misère et casse sociale
#2017LeDebat niveau de merde
#Sans… ",0,0,2,0,0,1,0,Macron,Macron
177,177,RT @TheoFvd: L'Hologramme de Mélenchon avait plus de charisme que les deux réunis #2017LeDebat ,1,2,2,1,0,1,1,Mélenchon,None
178,178,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
