,Unnamed: 0,text,dic_rounded,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate
25,25,RT @TF_2B: Quand ta envie de lui niquer sa mere mais que tu te rappel que t'es en direct devant toute la France #2017LeDebat ,1,2,2,2,0,1,0,France,None
26,26,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
27,27,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
28,28,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
29,29,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
30,30,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",0,2,2,2,1,1,1,None,None
31,31,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",0,2,2,2,1,1,1,None,None
32,32,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",0,2,2,2,1,1,1,None,None
33,33,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
34,34,"RT @Corse_Matin: #2017LeDebat MLP ""Le conseiller santé de M. Macron est un des plus grands lobbyistes des laboratoires Servier"" ",1,2,2,2,0,1,0,Macron,Macron
35,35,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",0,2,2,2,1,1,1,None,None
36,36,"RT @Corse_Matin: #2017LeDebat Alors , la suite. 
Vivendi prend la décision de vendre SFR à Numéricable en avril 2014. 
E. Macron ministre en… ",Nan,2,2,0,0,1,1,"SFR,Macron",Macron
37,37,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
38,38,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
39,39,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
40,40,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
41,41,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
42,42,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
43,43,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
44,44,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
45,45,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
46,46,#LEmissionPolitique c'est tellement plus intéressant que #2017LeDebat ,1,2,2,0,0,0,0,None,None
47,47,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
48,48,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
49,49,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
50,50,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
51,51,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
52,52,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
53,53,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
54,54,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
55,55,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
56,56,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
57,57,The latest The Luc ∞ Jallois Daily!   Thanks to @GeneDexter @Nathalie2a #2017ledebat ,Nan,2,2,2,0,0,1,Jallois Daily,None
58,58,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
59,59,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
60,60,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
61,61,RT @aPiazzetta: 2-0 pour la Juve #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
62,62,"RT @aPiazzetta: Grazia à #2017LeDebat , i nostri dibattiti ci parenu d'un livellu più altu. Infine , guasi. Arricurdatevi :
 ",Nan,2,2,2,0,1,0,Grazia,None
63,63,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
64,64,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
65,65,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
66,66,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
67,67,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
68,68,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
69,69,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
70,70,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
71,71,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
72,72,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
73,73,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
74,74,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
75,75,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
76,76,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
77,77,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
78,78,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
79,79,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
80,80,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
81,81,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
82,82,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
83,83,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
84,84,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
85,85,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
86,86,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
87,87,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
88,88,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
89,89,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
90,90,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
91,91,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
92,92,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
93,93,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
94,94,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
95,95,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
96,96,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
97,97,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
98,98,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
99,99,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
100,100,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
101,101,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
102,102,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
103,103,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
104,104,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
105,105,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
106,106,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
107,107,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
108,108,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
109,109,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
110,110,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
111,111,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
112,112,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
113,113,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
114,114,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
115,115,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
116,116,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
117,117,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
118,118,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
119,119,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
120,120,RT @iSleex_: #2017LeDébat ,Nan,2,2,2,0,0,1,None,None
121,121,#2017LeDébat ,Nan,2,2,2,0,0,1,None,None
122,122,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
123,123,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
124,124,"RT @Corse_Matin: #2017LeDebat E. Macron ""Mais c'est formidable de vous voir défendre les homosexuels et les juifs"" ",1,0,2,1,0,0,0,None,None
125,125,"Grazia à #2017LeDebat , i nostri dibattiti ci parenu d'un livellu più altu. Infine , guasi. Arricurdatevi :
 ",Nan,2,2,2,0,1,0,Grazia,None
126,126,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
127,127,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
128,128,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
129,129,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
130,130,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
131,131,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
132,132,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
133,133,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
134,134,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",1,2,2,2,0,1,0,Jean Lassalle,None
135,135,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
136,136,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
137,137,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
138,138,Notes du débat #2017LeDebat par Corse Matin : Apparemment des zéros pointés pour les 2 candidats 👍 ,Nan,2,2,2,0,1,0,"Notes,Corse Matin",None
139,139,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",1,2,2,2,0,1,0,Jean Lassalle,None
140,140,"RT @Corse_Matin: #2017LeDebat Plot-twist : en fait les journalistes ne sont pas là , nous sommes les seuls à les voir.  ",0,2,2,2,1,0,0,None,None
141,141,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",Nan,2,2,2,0,0,0,None,None
142,142,"RT @Corse_Matin: #2017LeDebat MLP ""Vos arguments ont le double de votre âge"" ",Nan,2,2,2,0,0,1,None,None
143,143,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
144,144,"RT @Corse_Matin: #2017LeDebat E. Macron ""Mais c'est formidable de vous voir défendre les homosexuels et les juifs"" ",1,0,2,1,0,0,0,None,None
145,145,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",0,2,2,2,1,1,1,None,None
146,146,RT @Corse_Matin: #2017LeDebat On rate quand même un Monaco-Juventus pour ça. ,Nan,2,2,2,0,0,0,None,None
147,147,"RT @Corse_Matin: 2017LeDebat MLP ""L'argent on le REND"" 
VIsiblement Marine le Pen s'était préparée à un second tour contre un autre candida… ",0,2,2,2,1,1,1,None,None
148,148,"RT @Corse_Matin: #2017LeDebat Alors , la suite. 
Vivendi prend la décision de vendre SFR à Numéricable en avril 2014. 
E. Macron ministre en… ",Nan,2,2,0,0,1,1,"SFR,Macron",Macron
149,149,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",0,2,2,2,1,1,1,None,None
150,150,"RT @Corse_Matin: #2017LeDebat E. Macron ""Vous n'êtes pas la candidate de l'esprit de finesse [...] Merci pour cette belle démonstration"" ",1,1,2,1,1,1,1,None,None
151,151,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
152,152,RT @mathieu20200: Les 2 journalistes ce soir #2017LeDebat ,Nan,2,2,2,0,1,0,None,None
153,153,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
154,154,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
155,155,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
156,156,The latest The Luc ∞ Jallois Daily!   Thanks to @eallam @FilippiMichel @fnacbookeur #socialmedia #2017ledebat ,Nan,2,2,2,0,0,1,Jallois Daily,None
157,157,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
158,158,"RT @MassimuPoli: Tweet le plus drôle de l'entre deux tours , fin du game. #2017LeDebat  ",1,2,2,2,0,1,1,Tweet,None
159,159,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
160,160,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
161,161,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
162,162,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
163,163,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
164,164,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
165,165,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
166,166,"RT @Corse_Matin: #2017LeDebat Désolé mais Marine Le Pen qui fait une dédicace à @KaarisOfficiel1 en planant comme l'avion de Pablo , je m'en… ",1,2,2,0,0,0,0,"Marine Le Pen,Pablo",LePen
167,167,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",Nan,2,2,2,0,0,0,None,None
168,168,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
169,169,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
170,170,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",Nan,2,2,2,0,0,0,None,None
171,171,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
172,172,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
173,173,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
174,174,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
175,175,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
176,176,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
177,177,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",1,2,2,2,0,1,0,Jean Lassalle,None
178,178,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
179,179,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
180,180,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
181,181,@macron #2017LeDebat #insoumis ,0,2,2,2,0,0,1,None,None
182,182,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
183,183,"RT @Corse_Matin: #2017LeDebat Désolé mais Marine Le Pen qui fait une dédicace à @KaarisOfficiel1 en planant comme l'avion de Pablo , je m'en… ",1,2,2,0,0,0,0,"Marine Le Pen,Pablo",LePen
184,184,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
185,185,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
186,186,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
187,187,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",0,2,2,2,1,1,1,None,None
188,188,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
189,189,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0,None,None
190,190,"Ah! Vous l'avez reprise un moment , alors du coup? Ça a du être fugace , pas fais gaffe. #2017Ledebat  ",0,2,2,2,0,0,0,None,None
191,191,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",0,2,2,2,1,1,1,None,None
192,192,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
193,193,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",0,2,2,2,1,1,1,None,None
194,194,"RT @Corse_Matin: #2017LeDebat Désolé mais Marine Le Pen qui fait une dédicace à @KaarisOfficiel1 en planant comme l'avion de Pablo , je m'en… ",1,2,2,0,0,0,0,"Marine Le Pen,Pablo",LePen
195,195,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
196,196,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
197,197,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1,None,None
198,198,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",Nan,2,2,2,1,1,0,Marine,LePen
