,text,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,dic_rounded,media_tri,media_bin,total
33,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
34,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
35,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
36,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
37,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
38,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
39,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
40,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
41,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
42,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
43,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
44,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
45,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
46,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
47,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
48,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
49,"RT @drugofharry: ""Ce que vous proposez c'est de la..."" #2017LeDebat #Debat2017  ",2,2,2,0,0,0,Nan,2,0,Neu
50,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
51,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
52,RT @CuratPraetor: Kelsen est mort une deuxième fois #2017LeDebat ,2,2,2,1,1,1,0,2,1,-
53,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
54,"RT @Stany540: Ne vous faites pas manipuler
J'invite les patriotes ceux qui aiment la France à voté pour la candidate du peuple 👩🏼#Marine201… ",2,2,2,0,0,1,0,2,0,0
55,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
56,"RT @TwIttNTIN: Je ressors ce tweet du placard !  #RendezNousMelenchon 
 
#2017LeDebat #LeGrandDebat ",2,2,2,0,0,1,Nan,2,0,Neu
57,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
58,"RT @drugofharry: ""Ce que vous proposez c'est de la..."" #2017LeDebat #Debat2017  ",2,2,2,0,0,0,Nan,2,0,Neu
59,"RT @frederic_nouchi: #2017LeDebat
#Mlpgate heureuse d'avoir #Poutine pour financer sa campagne! On comprend mieux son discours surtout aprè… ",1,2,2,0,1,0,1,2,0,-
60,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
61,"RT @sabje2410: Il y a Harry Potter sur #TF1 ?? 

#LePen #2017LeDebat #Voldemort #Presidentielles2017 #HarryPotter  ",2,2,2,0,0,0,0,2,0,0
62,Si le titanique a couler c'est votre faute monsieur macron car vous étiez ministre a l'époque mdr #2017LeDébat ,2,2,0,0,0,0,0,1,0,0
63,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
64,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
65,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
66,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
67,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
68,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
69,RT @m4ssive_attack: Eh les journalistes vous voulez un coup de main ? #2017LeDebat ,2,2,2,0,0,1,0,2,0,0
70,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
71,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
72,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
73,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
74,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
75,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
76,"RT @invtot: Bon bon bon... 
#2017LeDebat #debatpresidentiel #GrandDebat  ",2,1,1,1,1,1,1,1,1,1
77,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
78,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
79,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
80,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
81,RT @Alexis_Brusco: Je comprend mieux pourquoi y'a que les gros beaufs qui votent Le Pen ! #2017LeDebat ,0,2,0,0,0,0,Nan,1,0,-
82,RT @Alexis_Brusco: Je comprend mieux pourquoi y'a que les gros beaufs qui votent Le Pen ! #2017LeDebat ,0,2,0,0,0,0,Nan,1,0,-
83,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
84,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
85,"RT @TwIttNTIN: @C_Barbier Possible de me le signer ce tweet ? Je compte l'encadrer  ; le poser sur ma table de chevet ! 😎
#2017LeDebat #Rend… ",2,2,2,0,0,0,0,2,0,0
86,"RT @TwIttNTIN: @C_Barbier Possible de me le signer ce tweet ? Je compte l'encadrer  ; le poser sur ma table de chevet ! 😎
#2017LeDebat #Rend… ",2,2,2,0,0,0,0,2,0,0
87,Tu m'étonnes... #2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
88,RT @CuratPraetor: Kelsen est mort une deuxième fois #2017LeDebat ,2,2,2,1,1,1,0,2,1,-
89,"Bilan du #Debat2017 :
Zéro + zéro = la tête à facho!
#2017LeDebat #oupas #LIVE  ",2,2,2,0,1,0,Nan,2,0,Neu
90,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
91,RT @RVdenic: #2017LeDebat Franchement MLP a été si médiocre dans ce débat qu'elle risque bien d'y avoir perdu bien plus que l'élection prés… ,2,2,2,0,1,0,Nan,2,0,Neu
92,#2017LeDebat Franchement MLP a été si médiocre dans ce débat qu'elle risque bien d'y avoir perdu bien plus que l'élection présidentielle... ,2,2,2,0,1,0,Nan,2,0,Neu
93,"RT @TwIttNTIN: @C_Barbier Possible de me le signer ce tweet ? Je compte l'encadrer  ; le poser sur ma table de chevet ! 😎
#2017LeDebat #Rend… ",2,2,2,0,0,0,0,2,0,0
94,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
95,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
96,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
97,RT @CuratPraetor: Kelsen est mort une deuxième fois #2017LeDebat ,2,2,2,1,1,1,0,2,1,-
98,RT @CuratPraetor: Kelsen est mort une deuxième fois #2017LeDebat ,2,2,2,1,1,1,0,2,1,-
99,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
100,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
101,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
102,RT @sabje2410: #ElectionsPresidentielles2017 #LeDebatFinal #2017LeDebat #MarineLePen #Macron #CV #Humour ,2,2,2,0,0,1,Nan,2,0,Neu
103,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
104,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
105,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
106,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
107,RT @m4ssive_attack: Eh les journalistes vous voulez un coup de main ? #2017LeDebat ,2,2,2,0,0,1,0,2,0,0
108,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
109,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
110,RT @CuratPraetor: Kelsen est mort une deuxième fois #2017LeDebat ,2,2,2,1,1,1,0,2,1,-
111,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
112,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
113,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
114,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
115,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
116,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
117,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
118,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
119,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
120,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
121,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
122,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
123,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
124,RT @Tz_Aurelien: Mon doute est confirmé Lepen est INCOMPÉTENTE 👍🏼 #2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
125,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
126,RT @m4ssive_attack: Eh les journalistes vous voulez un coup de main ? #2017LeDebat ,2,2,2,0,0,1,0,2,0,0
127,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
128,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
129,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
130,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
131,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
132,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
133,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
134,RT @CuratPraetor: Kelsen est mort une deuxième fois #2017LeDebat ,2,2,2,1,1,1,0,2,1,-
135,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
136,RT @CuratPraetor: Kelsen est mort une deuxième fois #2017LeDebat ,2,2,2,1,1,1,0,2,1,-
137,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
138,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
139,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
140,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
141,RT @CuratPraetor: Kelsen est mort une deuxième fois #2017LeDebat ,2,2,2,1,1,1,0,2,1,-
142,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
143,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
144,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
145,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
146,RT @m4ssive_attack: Eh les journalistes vous voulez un coup de main ? #2017LeDebat ,2,2,2,0,0,1,0,2,0,0
147,"RT @TwIttNTIN: C qui le responsable de ce fiasco ? 
Celui qui nous a privé de @JLMelenchon au 2nd tour ? 
Qu'il lève la main ! 
#2017LeDeba… ",2,2,2,0,1,0,0,2,0,0
148,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
149,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
150,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
151,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
152,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
153,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
154,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
155,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
156,"RT @RadioTeleSuisse: Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
157,"Nos collègues de @nouvo se sont dits que #2017LeDebat , c'était peut-être finalement mieux sans le son 😬 ",2,2,2,0,1,0,1,2,0,-
158,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
159,RT @Wyncz_: Voilà ce à quoi j'ai pensé  #GrandDebat #2017LeDebat Et fermez donc un peu! Jmen bats les couilles des 2 frchmt 😉 ,2,2,2,0,0,0,0,2,0,0
160,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
161,RT @vnr54: Il y a un air de ressemblance non ? #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
162,RT @Jiemdef: Le pouvoir secret de Marine Le Pen ... #2017LeDebat #LeGrandDebat #RendezNousMélenchon #IlsNePasserontPas #Malaise ,2,2,2,0,0,1,Nan,2,0,Neu
